Subjek;Clip;Fase;HR;HRV;RMSSD;SDNN;SDSD;pNN50;pNN20;NN20;HRV_pLF;HRV_pHF;HRV_LF_HF_Ratio;HRV_VLF;HRV_LF;HRV_HF;SCL_Mean;SCL_STD;SCL_Skewness;SCL_Kurtosis;SCR_Number;SCR_Amplitude_Mean;SCR_Amplitude_STD;SCR_Amplitude_Max;SCR_Amplitude_Min;SCR_Duration_Mean;SCR_Duration_STD;SCR_Duration_Max;SCR_Duration_Min;SCR_Frequency;SCL_Variance;SCL_Slope;GSR_Mean;GSR_STD;GSR_Skewness;GSR_Kurtosis;GSR_Max;GSR_Min;GSR_Power_VLF;GSR_Power_LF;GSR_Power_HF;GSR_LF_HF_Ratio;GSR_Trend_Slope
71;0;1;80.23887424;3.25218271;0.050054732;0.060772954;0.050054681;0.042857143;0.372315036;156;60.23375552;39.76624448;1.514695599;1.267147591;1.092727653;0.721417329;5.483122341;1.434579452;-0.822760262;3.54105987;12;0.857294495;0.827203753;2.364327334;-0.365397501;5.200833333;2.527655969;10.29;2.49;2.281874941;2.058018204;0.007601239;5.483122341;1.434579452;-0.822760262;3.54105987;8.153890627;0.000172207;1.734489884;0.462740016;0.088669691;5.218694385;0.007601239
71;1;1;80.09462656;4.245541461;0.02873397;0.049789173;0.028723672;0.08974359;0.480519481;37;90.11097657;9.889023429;9.112221972;0.241660575;1.77052104;0.19430179;6.575970027;1.114986044;-3.753327338;21.62501417;5;1.64086741;2.672755322;6.307952326;-0.263513635;5.25;2.731144449;9.68;2.83;5.000833472;1.243193879;0.002303569;6.575970027;1.114986044;-3.753327338;21.62501417;8.565581942;0.000792552;0.454480903;1.029018818;0.852869537;1.206537194;0.002303569
71;2;1;82.04102051;5.813737954;0.037466034;0.069119236;0.037464203;0.209876543;0.6;48;88.43347284;11.56652716;7.645637416;0.254824435;1.718089577;0.224715022;7.235808196;1.723307903;-0.83380409;8.497618555;6;1.978250021;1.602409969;4.61329198;0.277144556;4.121666667;1.177427988;5.87;2.85;5.97708783;2.969790128;0.063920528;7.235808196;1.723307903;-0.83380409;8.497618555;11.55403595;0.000564677;0.712998453;3.696358477;1.10380168;3.348752356;0.063920528
71;3;1;79.50969024;5.377433201;0.033995532;0.071290668;0.033993411;0.139240506;0.602564103;47;95.35338801;4.646611992;20.52105667;0.169419466;1.918147293;0.09347215;7.258169503;1.581950815;-1.529032582;8.466378135;4;1.630986913;3.4946933;6.823270226;-0.619783206;6.82;3.467208291;10.1;3.72;3.935071323;2.502568381;-0.039285634;7.258169503;1.581950815;-1.529032582;8.466378135;10.25373588;0.000844342;2.48617868;1.665812678;0.714571617;2.331204651;-0.039285634
71;4;1;80.24377857;4.359834255;0.03172397;0.06217471;0.031721638;0.141025641;0.467532468;36;93.6347619;6.365238097;14.71033141;0.286542934;1.82044198;0.123752615;6.160631186;1.644904033;-0.866253962;5.240989748;4;0.950839116;1.886705537;3.533563418;-0.471978702;6.945;3.907586638;10.33;3.22;3.996669442;2.705709277;-0.029742647;6.160631186;1.644904033;-0.866253962;5.240989748;9.087795803;0.000409308;3.201270034;1.748135617;0.355855499;4.912487291;-0.029742647
71;5;1;83.33333333;3.55939642;0.025495098;0.065122683;0.025494806;0.073170732;0.395061728;32;91.23101554;8.768984463;10.40382908;1.04908987;1.060746862;0.101957352;8.228206387;1.994759002;-1.844263626;7.165570386;4;2.122823387;2.164205083;4.429179997;-0.49846431;4.55;2.080945298;7.66;3.27;3.936362145;3.979063477;0.034546309;8.228206387;1.994759002;-1.844263626;7.165570386;11.08070666;0.000543961;5.664689366;1.398847709;0.668706309;2.091871558;0.034546309
71;6;1;80.94603598;3.807272115;0.02554408;0.051839799;0.025542856;0.075;0.405063291;32;90.92723986;9.072760144;10.02200415;0.262040059;1.75559297;0.175173842;5.169821708;1.059203572;-2.101673962;10.35834119;4;1.61868704;2.55157629;5.115086335;-0.382942404;6.445;3.37169097;9.52;3.35;3.954522986;1.121912206;-0.009238166;5.169821708;1.059203572;-2.101673962;10.35834119;6.809790871;0.000626825;0.641933925;1.057023642;0.458206427;2.306872141;-0.009238166
71;7;1;82.69525268;3.225981069;0.022885585;0.036649828;0.022868852;0.0375;0.341772152;27;77.19379261;22.80620739;3.384771141;0.490022195;1.308193106;0.386493813;5.79468972;1.751200844;-0.555576566;3.547754448;4;1.206781263;1.674276841;3.212129808;-0.393416222;7.0625;3.546231568;10.18;3.79;3.999333444;3.066704396;0.057052649;5.79468972;1.751200844;-0.555576566;3.547754448;8.530226917;0.000388592;4.339141459;1.341312644;0.33790294;3.969520494;0.057052649
71;8;1;82.43967828;3.974207153;0.028327886;0.047060532;0.028310664;0.074074074;0.3625;29;83.42773819;16.57226181;5.034179351;0.481463104;1.419171927;0.281907304;4.497787153;1.21918081;-0.621564405;4.356913293;5;0.947744319;2.24617407;4.928092617;-0.453319239;5.34;2.941606704;10.27;3.33;4.998333889;1.486401847;-0.043222638;4.497787153;1.21918081;-0.621564405;4.356913293;6.864661358;0.000595751;1.780700547;0.897721303;0.262389694;3.421328366;-0.043222638
71;9;1;81.85538881;4.19442031;0.026790325;0.046647615;0.026790026;0.063291139;0.397435897;31;71.36048213;28.63951787;2.491678891;0.552055327;1.203942848;0.483185394;7.322530242;1.386845773;-2.637128184;14.89868668;5;1.438596832;2.86232736;6.351371321;-0.404945443;5.878;4.203500922;10.91;2.14;5.003335557;1.923341197;0.005878827;7.322530242;1.386845773;-2.637128184;14.89868668;10.07312307;0.000787373;1.360671711;1.446580843;0.87641217;1.650571379;0.005878827
71;10;1;82.5417622;4.124307551;0.026976116;0.048032137;0.026937345;0.048192771;0.487804878;40;75.86276961;24.13723039;3.1429774;0.485146586;1.251793188;0.398282593;8.681273334;2.841244238;-1.205016486;3.569399786;6;1.627805285;1.494855523;3.20100643;-0.253615368;5.136666667;2.543388815;8.64;2.58;5.864147255;8.072668822;0.09936744;8.681273334;2.841244238;-1.205016486;3.569399786;12.7428807;0.00039895;13.16202562;1.7934676;0.860179876;2.084991351;0.09936744
71;11;1;79.93168232;4.366792152;0.029409778;0.056212503;0.02940519;0.103896104;0.5;38;79.00704982;20.99295018;3.763503897;0.391623669;1.469702644;0.390514447;6.362433471;1.34977843;-1.894758667;9.822117499;3;1.978072107;3.126683485;5.559016801;-0.210867226;7.153333333;4.003515122;11.56;3.74;3;1.821901809;0.024416889;6.362433471;1.34977843;-1.894758667;9.822117499;8.796362543;0.000668257;1.126765418;1.370244;1.004575202;1.364003408;0.024416889
71;12;1;79.93168232;4.366792152;0.029409778;0.056212503;0.02940519;0.103896104;0.5;38;79.00704982;20.99295018;3.763503897;0.391623669;1.469702644;0.390514447;6.362433471;1.34977843;-1.894758667;9.822117499;3;1.978072107;3.126683485;5.559016801;-0.210867226;7.153333333;4.003515122;11.56;3.74;3;1.821901809;0.024416889;6.362433471;1.34977843;-1.894758667;9.822117499;8.796362543;0.000668257;1.126765418;1.370244;1.004575202;1.364003408;0.024416889
71;13;1;81.5920398;3.443138281;0.024037009;0.046857207;0.023991311;0.049382716;0.3125;25;72.03934198;27.96065802;2.576453742;0.870859868;0.929052046;0.360593335;10.27066459;1.870629237;-3.470303426;18.13247371;4;2.369275579;3.396323234;7.262723549;-0.22001104;7.2875;5.25416898;12.71;1.93;3.933136676;3.499253741;0.037615944;10.27066459;1.870629237;-3.470303426;18.13247371;12.81691461;0.000875415;2.264465287;2.690900035;1.672911721;1.608512871;0.037615944
71;14;1;79.56240676;3.574973795;0.024854004;0.03545045;0.024854004;0.075949367;0.384615385;30;31.79593259;68.20406741;0.466188217;0.969022544;0.379156722;0.813312537;11.53207113;3.584295834;-0.229105597;3.455650433;4;2.853313369;4.313839045;7.491789353;-0.960127869;6.74;2.403705473;9.56;3.7;3.933781347;12.84717662;0.002798329;11.53207113;3.584295834;-0.229105597;3.455650433;18.85398417;0.000911668;20.45602446;3.579579909;1.369033926;2.614675825;0.002798329
71;15;1;77.22772277;4.204672034;0.029541958;0.055500235;0.029540816;0.103896104;0.486842105;37;88.19226592;11.80773408;7.469025414;0.166845104;1.728963998;0.231484551;6.091423419;1.577304637;-0.62418254;4.819810719;6;1.145104444;3.046171603;7.335461297;-0.440526454;4.973333333;3.161377337;9.08;1.94;5.900672021;2.487889918;-0.054734678;6.091423419;1.577304637;-0.62418254;4.819810719;9.740614998;0.000870237;2.864396783;1.315428237;0.708041879;1.857839593;-0.054734678
71;16;1;77.90927022;3.956356636;0.025894262;0.039119864;0.025893945;0.064102564;0.415584416;32;85.12368097;14.87631903;5.722093;0.145532383;1.698303945;0.296797683;3.189424856;0.669102309;-1.768719645;9.892338292;4;1.080945757;1.342766879;2.888071796;-0.213526534;6.575;3.302630265;9.47;3.69;3.931847969;0.447697899;0.011708285;3.189424856;0.669102309;-1.768719645;9.892338292;4.467168321;0.000341982;0.151582068;0.474345271;0.205330654;2.310153219;0.011708285
71;17;0;80.33057851;3.001593373;0.021563859;0.06643742;0.021563859;0.025;0.379746835;30;91.37963678;8.620363221;10.60043927;1.289698791;0.812575548;0.076654894;12.31921671;3.35103878;-0.52133232;4.177592425;4;5.143485448;6.934883881;14.12597628;-0.454256537;7.9275;4.188901009;12.79;3.74;3.953220227;11.22946091;-0.009241964;12.31921671;3.35103878;-0.52133232;4.177592425;18.52056875;0.001579755;7.830178075;8.349886801;5.150817488;1.62107992;-0.009241964
71;18;0;78.18242566;3.16286768;0.023596063;0.064359485;0.023564201;0.025806452;0.344155844;53;84.72756249;15.27243751;5.547743276;1.569239526;0.518501407;0.09346168;12.32714903;2.644378246;-0.491481811;5.637144104;8;2.425351919;5.429455969;14.12597628;-1.558540509;7.47125;3.704543301;12.79;1.43;3.977131494;6.992736307;-0.011236969;12.32714903;2.644378246;-0.491481811;5.637144104;18.52056875;0.001579755;7.954059576;4.285154166;1.567894928;2.733062075;-0.011236969
71;19;0;78.06505421;3.125672712;0.023666133;0.05962972;0.023665782;0.025751073;0.362068966;84;88.32749052;11.67250948;7.567138043;1.908145553;0.879876599;0.116276007;10.97791085;2.944183949;0.217297771;3.12161585;8;2.425351919;5.429455969;14.12597628;-1.558540509;7.47125;3.704543301;12.79;1.43;2.656189475;8.668219125;-0.03354204;10.97791085;2.944183949;0.217297771;3.12161585;18.52056875;0.001579755;13.35050138;2.966690652;0.949900642;3.123158908;-0.03354204
71;20;0;77.83460147;3.432588661;0.024580075;0.05601815;0.02457753;0.038585209;0.370967742;115;89.45563914;10.54436086;8.483742194;1.25467621;0.81679141;0.096277255;9.761446421;3.327878021;0.4278134;2.528028554;8;2.425351919;5.429455969;14.12597628;-1.558540509;7.47125;3.704543301;12.79;1.43;1.994100785;11.07477212;-0.036970176;9.761446421;3.327878021;0.4278134;2.528028554;18.52056875;0.001579755;18.90522319;2.555768238;0.655611032;3.898299618;-0.036970176
71;21;0;78.00239394;3.463509848;0.024405758;0.053114127;0.024405098;0.038461538;0.354755784;138;90.14251982;9.857480183;9.144580374;1.740391012;1.553638334;0.169897171;8.683241827;3.697957417;0.460731156;2.459211543;8;2.425351919;5.429455969;14.12597628;-1.558540509;7.47125;3.704543301;12.79;1.43;1.590931689;13.67488906;-0.036351934;8.683241827;3.697957417;0.460731156;2.459211543;18.52056875;0.001579755;24.79851173;2.074599544;0.469359314;4.420066846;-0.036351934
72;0;1;79.14231238;5.63267265;0.036979162;0.047407208;0.036978239;0.180522565;0.578571429;243;56.7326587;43.2673413;1.311212037;1.463993379;0.978659209;0.746377536;22.27020801;4.804192538;-0.797675111;3.753818085;38;0.786067925;1.813746342;9.841871965;-2.334533914;4.377105263;3.092074357;11.89;0.7;7.094846901;23.08026594;0.0415578;22.27020801;4.804192538;-0.797675111;3.753818085;29.77766554;0.001191333;21.90554895;3.330826317;1.426099219;2.335620323;0.0415578
72;1;1;75.97501266;5.437399033;0.037901009;0.044750369;0.03788149;0.135135135;0.657534247;48;56.24959245;43.75040755;1.285692993;0.27823769;1.066144258;0.829237044;22.79035097;3.702322955;-4.536055198;26.00048625;6;4.062936236;8.069506508;20.47503724;-0.137747788;4.888333333;3.471866453;10.12;0.88;6.001000167;13.70719526;0.009887107;22.79035097;3.702322955;-4.536055198;26.00048625;27.06346248;0.002568939;5.394119535;9.876070102;9.842015333;1.003460142;0.009887107
72;2;1;75.91041204;5.739754562;0.035112344;0.037432432;0.035108068;0.178082192;0.638888889;46;32.59621715;67.40378285;0.483596258;0.327986386;0.615576107;1.272913296;21.69477101;3.483537806;-4.731629395;27.44209334;5;3.845219789;8.933797088;19.67887878;-1.771198196;6.702;3.410721331;10.24;2.43;5;12.13503565;0.019486627;21.69477101;3.483537806;-4.731629395;27.44209334;26.21597779;0.00236178;3.397936495;11.11305385;9.263267069;1.199690537;0.019486627
72;3;1;77.49077491;4.108570408;0.03092861;0.03324168;0.030928331;0.118421053;0.52;39;36.01375849;63.98624151;0.562835973;0.396036614;0.627208434;1.114371618;21.6335903;3.470879169;-4.825810315;27.94283977;3;6.683090384;10.96878231;19.33612681;-0.133006587;7.74;3.442557189;10.02;3.78;3.002502085;12.04700221;0.020635651;21.6335903;3.470879169;-4.825810315;27.94283977;25.73767648;0.002258201;2.889456349;10.26081785;8.883289034;1.155069683;0.020635651
72;4;1;76.07776839;5.197651167;0.03194167;0.031467797;0.031939097;0.108108108;0.561643836;41;26.95408374;73.04591626;0.369001925;0.327503122;0.480370356;1.301809889;22.23053329;3.557717327;-4.876821225;28.11779983;6;3.981519806;7.491337691;19.19216254;-0.192008919;5.066666667;3.063721049;9.55;1.7;5.995004163;12.65735258;0.045105982;22.23053329;3.557717327;-4.876821225;28.11779983;25.41897909;0.00236178;3.365300048;11.59316998;8.28371685;1.399513068;0.045105982
72;5;1;76.98716881;5.106849018;0.029401933;0.031265003;0.029399283;0.078947368;0.506666667;38;28.71502224;71.28497776;0.402820105;0.413480745;0.496123386;1.231625182;21.15761851;3.340162548;-5.079084734;29.58993821;5;3.936993019;7.840368784;17.93867386;-0.207770809;5.314;2.680723783;9.39;2.49;4.915615271;11.15668585;0.043224836;21.15761851;3.340162548;-5.079084734;29.58993821;24.09932588;0.0021598;3.459303625;10.02199371;7.044077596;1.422754587;0.043224836
72;6;1;76.76969093;4.462393477;0.035075107;0.044983834;0.035074861;0.131578947;0.546666667;41;55.23645908;44.76354092;1.233960896;0.931003126;0.670860108;0.543663993;21.65365975;3.538264703;-4.514028718;25.84672778;5;4.732426741;7.840524117;18.60880457;-0.563985605;6.166;3.294166055;10.77;2.6;4.914809961;12.51931711;0.088905017;21.65365975;3.538264703;-4.514028718;25.84672778;25.8609861;0.002216769;1.733738423;11.52978005;9.585967694;1.202776852;0.088905017
72;7;1;77.52194799;4.981987472;0.031908961;0.040646687;0.031904733;0.116883117;0.539473684;41;50.5332957;49.4667043;1.021561804;0.683503936;0.745173109;0.72944496;20.98789272;3.304494213;-5.020351694;29.4633529;5;4.078374577;8.149917927;18.61980502;-0.231283699;6.622;3.245253457;9.04;2.44;4.918032787;10.91968201;0.045905515;20.98789272;3.304494213;-5.020351694;29.4633529;24.79601169;0.002242664;1.980962213;8.072547287;9.318614934;0.866281883;0.045905515
72;8;1;78.93422148;5.007395662;0.029373807;0.040204971;0.029360094;0.076923077;0.519480519;40;64.3819804;35.6180196;1.807567662;0.451000556;1.102067409;0.609696352;20.61914599;3.266698313;-5.053260195;29.31543327;6;3.352353769;6.834717789;17.25613241;-0.209112336;4.463333333;2.839666647;8.56;1.8;5.901639344;10.67131787;0.050934072;20.61914599;3.266698313;-5.053260195;29.31543327;23.20322502;0.002092474;3.233099025;9.104779116;7.212144836;1.262423221;0.050934072
72;9;1;75.52870091;5.300238953;0.040067511;0.058974345;0.040044716;0.162162162;0.589041096;43;59.69600328;40.30399672;1.481143513;1.076528431;0.664667876;0.44875319;21.40767395;3.450466705;-4.78282927;27.479577;5;4.964997829;7.285640426;17.86807958;0.565363352;5.682;3.69825229;12.25;3.56;4.948045522;11.90572048;0.039453855;21.40767395;3.450466705;-4.78282927;27.479577;25.13516065;0.002190874;5.815531155;8.482164672;7.715615508;1.099350358;0.039453855
72;10;1;76.22868606;6.482796931;0.044181444;0.077524458;0.044180639;0.24;0.581081081;43;69.31244156;30.68755844;2.258649599;1.130286742;0.741397628;0.328248184;22.06747103;3.51188202;-4.532609169;27.17664565;3;7.452418303;12.24658773;21.59354906;0.366797885;9.636666667;5.710169291;15.14;3.74;2.951303492;12.33331532;0.002074445;22.06747103;3.51188202;-4.532609169;27.17664565;28.5905248;0.002651802;3.240281468;10.39811871;9.138854228;1.13779238;0.002074445
72;11;1;79.93338884;4.181343926;0.02855153;0.048097395;0.02854704;0.050632911;0.423076923;33;76.89130716;23.10869284;3.32737588;0.375340368;1.382962933;0.415631712;20.91753563;3.306588102;-5.033585633;29.28896602;5;4.377120741;7.653002634;17.95619588;-0.55243372;6.51;3.746051254;10.7;3.15;4.918839154;10.93352488;0.048009784;20.91753563;3.306588102;-5.033585633;29.28896602;23.92925695;0.002175337;2.29993648;8.82620039;8.394918386;1.051374175;0.048009784
72;12;1;79.93338884;4.181343926;0.02855153;0.048097395;0.02854704;0.050632911;0.423076923;33;76.89130716;23.10869284;3.32737588;0.375340368;1.382962933;0.415631712;20.91753563;3.306588102;-5.033585633;29.28896602;5;4.377120741;7.653002634;17.95619588;-0.55243372;6.51;3.746051254;10.7;3.15;4.918839154;10.93352488;0.048009784;20.91753563;3.306588102;-5.033585633;29.28896602;23.92925695;0.002175337;2.29993648;8.82620039;8.394918386;1.051374175;0.048009784
72;13;1;78.96068838;4.586585044;0.028169247;0.041059481;0.028168948;0.090909091;0.5;38;48.72947873;51.27052127;0.950438527;0.536626236;0.812872855;0.855260842;20.62463393;3.310899884;-4.711876617;27.38786665;4;5.19103174;8.930094836;18.49253401;-0.078686792;6.72;4.218174961;11.31;2.58;3.974826101;10.96205804;0.012757308;20.62463393;3.310899884;-4.711876617;27.38786665;24.56071104;0.002242664;4.271942203;8.980704542;7.015013361;1.280212037;0.012757308
72;14;1;73.96301849;5.841910699;0.039776774;0.050776476;0.039748222;0.219178082;0.638888889;46;51.42017643;48.57982357;1.058467748;0.340829576;0.939958484;0.888036963;19.34278211;3.010086934;-5.274502374;31.07390735;5;3.526876326;7.463321973;16.86469368;-0.154328085;6.636;3.642228713;10.06;1.98;4.918032787;9.060623352;0.055634835;19.34278211;3.010086934;-5.274502374;31.07390735;22.40491377;0.002019968;2.574195379;7.562883423;6.397836233;1.182100189;0.055634835
72;15;1;78.62903226;5.125917147;0.03296988;0.04941472;0.032949155;0.12987013;0.539473684;41;50.22132969;49.77867031;1.008892551;0.670072556;0.767578172;0.760812607;19.78849515;3.295867765;-4.34278599;24.47795038;5;3.787528559;7.208444636;16.57499963;-0.324797062;5.84;3.763914186;9.97;2.03;4.999166806;10.86274433;0.096385752;19.78849515;3.295867765;-4.34278599;24.47795038;23.69887468;0.001999252;1.874289528;10.66300845;7.114239828;1.498826117;0.096385752
72;16;1;79.41760424;4.232341641;0.03763583;0.059411699;0.037610064;0.113924051;0.525641026;41;53.34170736;46.65829264;1.143241734;1.090130067;0.572929249;0.501144449;21.2279484;3.320780619;-5.235357779;30.65883523;3;6.383110975;10.10594446;18.03477357;0.001237937;6.62;2.67484579;9.06;3.76;2.951303492;11.02758392;0.051935232;21.2279484;3.320780619;-5.235357779;30.65883523;24.06866586;0.002175337;3.582474551;8.654387629;7.883981359;1.097717921;0.051935232
72;17;0;81.4479638;4.330260974;0.036588933;0.072111026;0.036578469;0.1375;0.506329114;40;49.30372355;50.69627645;0.972531456;1.632715524;0.2781141;0.285969259;19.89898351;3.304314941;-4.276606591;24.48828591;5;4.351145466;7.976974555;18.59330899;0.324525574;5.848;3.256197168;9.57;1.61;5.000833472;10.91849723;0.004940177;19.89898351;3.304314941;-4.276606591;24.48828591;25.07261102;0.002051042;2.965999148;9.033518397;8.15598388;1.107593949;0.004940177
72;18;0;80.60075094;4.561594444;0.035364177;0.067940828;0.035364122;0.11875;0.51572327;82;53.38136327;46.61863673;1.145064871;1.508530251;0.359995775;0.314388979;19.90011374;2.409338828;-5.484357881;43.33978359;9;2.830571398;5.98075996;18.59330899;-0.080091238;6.286666667;2.96007179;9.71;1.61;4.499250125;5.804913589;0.002628911;19.90011374;2.409338828;-5.484357881;43.33978359;25.07261102;0.002051042;0.925950597;6.080486561;3.732309027;1.629148743;0.002628911
72;19;0;79.98215182;4.788598931;0.032892747;0.058716869;0.03289272;0.092436975;0.523206751;124;54.35607336;45.64392664;1.190871982;1.896908068;0.54952548;0.461447988;19.90179677;1.974558332;-6.646054915;64.0854132;15;1.767192572;4.72520024;18.59330899;-0.34583302;6.176;2.884482623;9.71;1.61;5.000555617;3.898880605;0.000661476;19.90179677;1.974558332;-6.646054915;64.0854132;25.07261102;0.002051042;1.320772771;3.216870599;2.686889951;1.197246876;0.000661476
72;20;0;79.91982964;4.597152741;0.032257806;0.055759769;0.032257055;0.091194969;0.523659306;166;58.79084543;41.20915457;1.42664527;1.297980612;0.514001229;0.360286639;20.20805449;1.841160678;-6.464905801;67.93358222;19;1.573891472;4.20070384;18.59330899;-0.34583302;6.635263158;3.161679175;14.08;1.61;4.749802092;3.38987264;0.006352927;20.20805449;1.841160678;-6.464905801;67.93358222;25.07261102;0.002051042;1.447713513;2.91750612;1.97072513;1.48042265;0.006352927
72;21;0;80.26622296;4.560292559;0.031543818;0.056864866;0.031541886;0.089775561;0.52;208;60.66759054;39.33240946;1.542432599;2.136743781;0.801604025;0.519701169;20.51610588;1.836555083;-5.335729738;58.82701759;25;1.281819686;3.719963186;18.59330899;-0.773957255;6.5608;2.97780109;14.08;1.61;4.986204833;3.372934572;0.007851993;20.51610588;1.836555083;-5.335729738;58.82701759;25.07261102;0.002051042;2.542248607;2.341954659;1.526124531;1.53457638;0.007851993
73;0;1;73.27234112;6.026823259;0.041849042;0.062650845;0.041848705;0.228187919;0.62962963;187;77.26574669;22.73425331;3.398648974;1.06501659;0.805245066;0.236930931;25.94103459;5.359765572;-0.434879309;4.186491951;28;2.000828404;4.033379508;20.58095579;-1.073481044;4.707142857;3.028343707;13.03;1.02;6.842619746;28.72708698;0.032053755;25.94103459;5.359765572;-0.434879309;4.186491951;37.34915094;0.002527507;48.38880613;4.552732152;3.700729709;1.230225526;0.032053755
73;1;1;75.57944239;4.175526276;0.035811066;0.061511914;0.035804691;0.148648649;0.506849315;37;83.2101964;16.7898036;4.955995816;0.112334624;1.745951943;0.352290843;28.35258781;5.056742591;-3.455722852;18.51909834;7;3.803594093;9.162933152;24.57509149;0.094127233;4.177142857;2.927261031;9.47;1.09;6.88186138;25.57064564;-0.039943932;28.35258781;5.056742591;-3.455722852;18.51909834;33.78603101;0.002739845;20.36314994;16.11916029;11.96209954;1.347519325;-0.039943932
73;2;1;74.19786096;4.184760772;0.035423079;0.057851729;0.035422019;0.219178082;0.513888889;37;81.56499735;18.43500265;4.424463554;0.189972776;1.642229788;0.371170373;28.95019385;4.88294831;-3.935602637;22.27677852;9;4.027553218;8.81553108;27.41958857;0.052374542;3.231111111;2.033988965;8.31;1.5;8.99850025;23.8431842;-0.010230089;28.95019385;4.88294831;-3.935602637;22.27677852;36.34135206;0.003293995;10.86463616;17.71585091;15.84930997;1.117767963;-0.010230089
73;3;1;73.66849179;5.851490481;0.044996195;0.055608231;0.044995361;0.246575342;0.569444444;41;59.83367674;40.16632326;1.489647842;0.024169371;1.247790212;0.83764107;24.55036871;4.387394015;-3.364619514;17.8986193;6;4.122605432;9.179713616;22.78479629;-1.132709095;4.735;3.117574378;10.6;2.21;5.903574943;19.24922624;-0.044597324;24.55036871;4.387394015;-3.364619514;17.8986193;31.49992673;0.002729487;13.02468767;14.7176354;8.98887024;1.637317595;-0.044597324
73;4;1;70.72887265;5.550063057;0.043457697;0.06417375;0.043449243;0.285714286;0.565217391;39;81.08450209;18.91549791;4.286670246;0.124718039;1.669245476;0.389403752;20.60540659;3.704373984;-3.153112617;16.95646572;5;4.07810773;9.021609451;20.17269491;-1.036192651;6.778;4.428382323;12.85;2.81;4.923682915;13.72238661;-0.052263091;20.60540659;3.704373984;-3.153112617;16.95646572;26.78301458;0.002418749;9.573568508;9.31668047;7.295685206;1.277012399;-0.052263091
73;5;1;72.49829816;6.417701118;0.047162334;0.082810913;0.047144805;0.3;0.666666667;46;90.23655247;9.763447532;9.24228375;0.099733623;1.945831938;0.210535836;17.92680013;4.047746135;-1.282909179;7.813331676;5;4.076229359;8.191991953;18.65700159;-0.931744343;5.138;3.186058694;10.07;2.43;5;16.38424877;-0.105509553;17.92680013;4.047746135;-1.282909179;7.813331676;25.48864638;0.00185942;15.2631128;12.10061114;5.695605124;2.124552331;-0.105509553
73;6;1;72.69056032;5.857522494;0.041452501;0.069120215;0.041428567;0.253521127;0.6;42;85.98874123;14.01125877;6.137117489;0.114568025;1.806977573;0.294434248;15.00718074;2.827502873;-2.927482468;15.2407084;6;2.724611335;5.121131126;13.06926685;-0.181167217;4.66;2.671995509;8.19;1.24;5.995004163;7.994772499;-0.030494631;15.00718074;2.827502873;-2.927482468;15.2407084;18.82522895;0.001522787;6.20210175;5.843306018;3.213405594;1.818415338;-0.030494631
73;7;1;71.2493728;5.652117298;0.050709255;0.084868008;0.050657715;0.242857143;0.652173913;45;92.19033387;7.809666128;11.8046447;0.045821938;1.991230623;0.168681961;14.7017241;2.7708565;-2.232981676;14.36620028;8;2.309877137;5.538314581;15.97021335;-0.395658611;4.04375;2.842795091;8.49;0.66;8.012018027;7.677645741;-0.033166771;14.7017241;2.7708565;-2.232981676;14.36620028;21.41017872;0.001988894;3.453288368;5.137192591;5.895403147;0.871389532;-0.033166771
73;8;1;71.61803714;6.474442937;0.043134248;0.076743118;0.043128499;0.253521127;0.657142857;46;94.77480963;5.225190374;18.13805868;0.022805447;2.054753391;0.113284086;12.7581545;2.466109868;-2.205377533;13.11166449;4;2.851610661;5.292732537;10.73362018;-0.51814441;7.165;2.370042194;9.5;4.07;3.933136676;6.081697883;-0.032310467;12.7581545;2.466109868;-2.205377533;13.11166449;17.82515908;0.001647082;3.843157556;5.757610517;2.077171391;2.771851443;-0.032310467
73;9;1;70.63048683;4.745361001;0.036695391;0.060237488;0.036685264;0.155172414;0.526315789;30;89.87090348;10.12909652;8.87254883;0.084027981;2.300773373;0.25931369;5.482579119;1.34646948;-1.279551453;6.821704712;6;1.535302895;2.325807879;6.102314243;-0.20964613;4.83;3.164370396;10.06;1.26;7.02850449;1.812980061;-0.026993723;5.482579119;1.34646948;-1.279551453;6.821704712;7.963823908;0.000424845;1.546007735;0.73718957;1.184796586;0.622207709;-0.026993723
73;10;1;70.20965383;5.42127855;0.040836327;0.072628;0.040788693;0.154929577;0.685714286;48;89.53534148;10.46465852;8.55597355;0.391458512;1.548616839;0.18099832;7.544895536;2.697492619;0.932914241;5.303574365;7;1.092755528;1.392080408;4.112104139;-0.035619241;4.637142857;2.517721948;9.24;1.99;6.738328253;7.276466427;-0.063404576;7.544895536;2.697492619;0.932914241;5.303574365;15.48176257;0.000528424;7.830169141;6.261782924;0.376322954;16.63938611;-0.063404576
73;11;1;70.41800643;4.325606538;0.041915921;0.072997634;0.041910168;0.166666667;0.535211268;38;83.21238795;16.78761205;4.956773346;0.765657509;1.127358334;0.227437943;7.328187197;3.027039926;0.374773032;2.984176583;5;1.629993068;2.447728005;5.029897317;-0.855844987;6.468;1.928968636;9.31;4.03;4.758128469;9.162970716;-0.007912567;7.328187197;3.027039926;0.374773032;2.984176583;14.81052018;0.000357518;14.426702;3.393177828;0.408970299;8.296880806;-0.007912567
